heapsort,10,0.095367431640625
heapsort,10,0.10514259338378906
heapsort,10,0.11324882507324219
heapsort,100,5.783796310424805
heapsort,100,8.352994918823242
heapsort,100,7.441997528076172
heapsort,1000,617.6538467407227
heapsort,1000,614.2981052398682
heapsort,1000,601.527214050293
heapsort,10000,72602.60653495789
heapsort,10000,72497.39050865173
heapsort,10000,72339.56122398376
heapsort,100000,-1
heapsort,1000000,-1
heapsort,25,0.3895759582519531
heapsort,25,0.36716461181640625
heapsort,25,0.4985332489013672
heapsort,250,47.74284362792969
heapsort,250,38.762807846069336
heapsort,250,36.08965873718262
heapsort,2500,3951.6687393188477
heapsort,2500,3960.012674331665
heapsort,2500,3965.18874168396
heapsort,25000,543262.2601985931
heapsort,25000,542088.054895401
heapsort,25000,542821.8500614166
heapsort,250000,-1
heapsort,2500000,-1
heapsort,50,1.4181137084960938
heapsort,50,1.4529228210449219
heapsort,50,1.3782978057861328
heapsort,500,157.46355056762695
heapsort,500,154.16550636291504
heapsort,500,142.27914810180664
heapsort,5000,16398.053407669067
heapsort,5000,16235.78429222107
heapsort,5000,16315.289974212646
heapsort,50000,-1
heapsort,500000,-1
heapsort,5000000,-1
heapsort,75,3.348112106323242
heapsort,75,3.1440258026123047
heapsort,75,5.406379699707031
heapsort,750,336.1551761627197
heapsort,750,338.1190299987793
heapsort,750,331.2544822692871
heapsort,7500,39048.96903038025
heapsort,7500,38451.63631439209
heapsort,7500,38502.784729003906
heapsort,75000,-1
heapsort,750000,-1
heapsort,7500000,-1