insertionsort,10,0.03600120544433594
insertionsort,10,0.021219253540039062
insertionsort,10,0.020265579223632812
insertionsort,100,1.5270709991455078
insertionsort,100,2.0775794982910156
insertionsort,100,2.256631851196289
insertionsort,1000,129.1213035583496
insertionsort,1000,123.23260307312012
insertionsort,1000,131.5925121307373
insertionsort,10000,14927.509546279907
insertionsort,10000,15134.148597717285
insertionsort,10000,14920.000314712524
insertionsort,100000,-1
insertionsort,1000000,-1
insertionsort,25,0.11444091796875
insertionsort,25,0.09679794311523438
insertionsort,25,0.09965896606445312
insertionsort,250,8.314847946166992
insertionsort,250,10.496377944946289
insertionsort,250,8.425474166870117
insertionsort,2500,795.3436374664307
insertionsort,2500,793.4200763702393
insertionsort,2500,792.0548915863037
insertionsort,25000,113034.46888923645
insertionsort,25000,113387.90607452393
insertionsort,25000,112897.05657958984
insertionsort,250000,-1
insertionsort,2500000,-1
insertionsort,50,0.3237724304199219
insertionsort,50,0.2930164337158203
insertionsort,50,0.2951622009277344
insertionsort,500,40.63916206359863
insertionsort,500,35.12215614318848
insertionsort,500,33.77819061279297
insertionsort,5000,3515.261650085449
insertionsort,5000,3491.16587638855
insertionsort,5000,3499.868154525757
insertionsort,50000,473711.7340564728
insertionsort,50000,477457.7679634094
insertionsort,50000,474671.67830467224
insertionsort,500000,-1
insertionsort,5000000,-1
insertionsort,75,0.7684230804443359
insertionsort,75,0.9624958038330078
insertionsort,75,1.1644363403320312
insertionsort,750,79.10609245300293
insertionsort,750,76.91073417663574
insertionsort,750,76.77841186523438
insertionsort,7500,7952.780246734619
insertionsort,7500,7925.563812255859
insertionsort,7500,7870.718955993652
insertionsort,75000,-1
insertionsort,750000,-1
insertionsort,7500000,-1