patiencesort,10,0.052928924560546875
patiencesort,10,0.038623809814453125
patiencesort,10,0.04673004150390625
patiencesort,100,0.8833408355712891
patiencesort,100,1.192331314086914
patiencesort,100,0.7936954498291016
patiencesort,1000,34.969329833984375
patiencesort,1000,31.836271286010742
patiencesort,1000,34.88492965698242
patiencesort,10000,899.5361328125
patiencesort,10000,908.6551666259766
patiencesort,10000,903.2289981842041
patiencesort,100000,35208.91284942627
patiencesort,100000,35147.18675613403
patiencesort,100000,35209.32984352112
patiencesort,1000000,-1
patiencesort,25,0.2448558807373047
patiencesort,25,0.20265579223632812
patiencesort,25,0.194549560546875
patiencesort,250,3.5614967346191406
patiencesort,250,3.3228397369384766
patiencesort,250,2.7730464935302734
patiencesort,2500,105.15475273132324
patiencesort,2500,111.75012588500977
patiencesort,2500,106.5223217010498
patiencesort,25000,4040.8010482788086
patiencesort,25000,4017.777442932129
patiencesort,25000,4011.671781539917
patiencesort,250000,143726.16243362427
patiencesort,250000,143326.51925086975
patiencesort,250000,143968.3701992035
patiencesort,2500000,-1
patiencesort,50,0.32138824462890625
patiencesort,50,0.3600120544433594
patiencesort,50,0.4944801330566406
patiencesort,500,12.054204940795898
patiencesort,500,13.316869735717773
patiencesort,500,11.175394058227539
patiencesort,5000,296.5586185455322
patiencesort,5000,303.6351203918457
patiencesort,5000,299.6325492858887
patiencesort,50000,12023.986101150513
patiencesort,50000,12042.929649353027
patiencesort,50000,12066.45154953003
patiencesort,500000,424795.0658798218
patiencesort,500000,422375.0376701355
patiencesort,500000,424394.650220871
patiencesort,5000000,-1
patiencesort,75,0.6122589111328125
patiencesort,75,0.5447864532470703
patiencesort,75,0.5023479461669922
patiencesort,750,20.091772079467773
patiencesort,750,21.8350887298584
patiencesort,750,25.068283081054688
patiencesort,7500,538.9845371246338
patiencesort,7500,535.8836650848389
patiencesort,7500,543.5366630554199
patiencesort,75000,22903.47909927368
patiencesort,75000,22935.970783233643
patiencesort,75000,22915.534257888794
patiencesort,750000,801113.3010387421
patiencesort,750000,799173.8939285278
patiencesort,750000,798534.7943305969
patiencesort,7500000,-1